checkpoint,task,episode_id,block,metric,horizon_idx,value
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mae,-1,0.5085956454277039
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,normalized_mse,-1,111.7862777709961
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,final_position_error,-1,4.8472771644592285
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mean_squared_jerk_pred,-1,0.1996230185031891
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mean_squared_jerk_gt,-1,0.0009948730003088713
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,jerk_ratio_pred_over_gt,-1,200.65176001480944
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,chunk_boundary_discontinuity,-1,0.10141296684741974
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,on_grid_fraction,-1,1.0
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mse_proprio_ablated,-1,0.3529813885688782
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,proprio_leakage_gap,-1,-0.00013110041618347168
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mse_at_horizon_idx,0,0.352690190076828
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mse_at_horizon_idx,1,0.3534952700138092
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mse_at_horizon_idx,2,0.358796626329422
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mse_at_horizon_idx,3,0.3545474112033844
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mse_at_horizon_idx,4,0.3558553159236908
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mse_at_horizon_idx,5,0.3512485921382904
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mse_at_horizon_idx,6,0.3552740216255188
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mse_at_horizon_idx,7,0.3527337908744812
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mse_at_horizon_idx,8,0.3524867594242096
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mse_at_horizon_idx,9,0.3591541051864624
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mse_at_horizon_idx,10,0.3568318784236908
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mse_at_horizon_idx,11,0.3555762767791748
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mse_at_horizon_idx,12,0.3534952700138092
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mse_at_horizon_idx,13,0.3522094786167145
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mse_at_horizon_idx,14,0.35138243436813354
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mse_at_horizon_idx,15,0.35168153047561646
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mse_at_horizon_idx,16,0.35057371854782104
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mse_at_horizon_idx,17,0.3486084043979645
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mse_at_horizon_idx,18,0.350454717874527
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mse_at_horizon_idx,19,0.352651983499527
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mse_at_horizon_idx,20,0.3533386290073395
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mse_at_horizon_idx,21,0.3519958555698395
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mse_at_horizon_idx,22,0.352560430765152
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mse_at_horizon_idx,23,0.35293275117874146
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mse_at_horizon_idx,24,0.349853515625
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mse_at_horizon_idx,25,0.3525848388671875
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mse_at_horizon_idx,26,0.35383909940719604
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mse_at_horizon_idx,27,0.351583868265152
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mse_at_horizon_idx,28,0.353079229593277
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mse_at_horizon_idx,29,0.3475708067417145
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mse_at_horizon_idx,30,0.3535308837890625
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mse_at_horizon_idx,31,0.3503479063510895
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mse_at_horizon_idx,32,0.35522764921188354
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mse_at_horizon_idx,33,0.3509674072265625
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mse_at_horizon_idx,34,0.35592955350875854
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mse_at_horizon_idx,35,0.35516357421875
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mse_at_horizon_idx,36,0.35254210233688354
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mse_at_horizon_idx,37,0.353982537984848
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mse_at_horizon_idx,38,0.3534301817417145
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mse_at_horizon_idx,39,0.3532043397426605
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,left_hand_joints,mse,-1,0.4703359305858612
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,left_hand_joints,mae,-1,0.5702836513519287
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,left_hand_joints,normalized_mse,-1,2.0800061225891113
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,left_hand_joints,final_position_error,-1,0.051695678383111954
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,left_hand_joints,mean_squared_jerk_pred,-1,0.0014888966688886285
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,left_hand_joints,mean_squared_jerk_gt,-1,0.00030419768881984055
